session_id,response_id,expense_category,expense,age_suggested,age_selected,age_changed,gender_suggested,gender_selected,gender_changed,race_suggested,race_selected,race_changed,profession_suggested,profession_selected,profession_changed,profession_option_1,profession_option_2,profession_option_3,profession_option_4,task_submit_time
3P1L2B7AD1PWN4M105WPF4TLKEJLOA,09497d6b-22f0-4284-ad99-d43a2b2e130d,defense,defense intelligence,75,75,0,male,male,0,asian,white,1,pharmacist,union leader,1,business executive,university professor,union leader,pharmacist,01:17.2
3M0NZ3JDP1YUKJXNARRZED4SII9Z55,e192f492-d077-4bb7-b39a-3a7accff0cff,health services,public employees health insurance,45,45,0,male,male,0,latino,black,1,insurance salesperson,university professor,1,doctor,union leader,university professor,insurance salesperson,09:25.6
3DHE4R9OCWB2U5JV2G1CVZLALO5G2N,51f96379-f7f2-4e13-b433-a6c74d460961,health services,Children's Health Insurance Program (CHIP),25,45,1,female,female,0,asian,asian,0,stockbroker,stockbroker,0,police officer,lawyer,pharmacist,stockbroker,08:56.7
3ERMJ6L4DYS98GCNJVG24VMFTQT7MT,57b8aa4a-d93a-423b-956f-b63fcf61e93b,scientific and medical research,cancer research,75,45,1,female,female,0,latino,white,1,union leader,university professor,1,engineer,union leader,business executive,university professor,57:21.9
32RIADZISS4FNO791UEHDS1BVI9S45,c24956ce-1872-4659-bc0e-213aac939f44,education,school special education supplies,25,45,1,male,male,0,asian,asian,0,congress member,insurance salesperson,1,congress member,lawyer,engineer,insurance salesperson,27:25.0
3BC8WZX3V3WANF9UXHAPVB7P1S7RRS,782a468e-1307-4d06-95a3-2f625a81419a,defense,U.S. Customs and Border Protection (CBP),75,45,1,female,male,1,white,latino,1,pharmacist,pharmacist,0,pharmacist,insurance salesperson,clergy,congress member,10:52.7
3OVHNO1VE61POWCGPX9ICPSKVVWDZ8,57621ca5-f2a7-4316-a495-c30772895a93,education,school special education supplies,25,25,0,female,female,0,white,white,0,business executive,congress member,1,congress member,clergy,business executive,pharmacist,10:59.3
3ZGVPD4G6THW5L8DBN9XHTA6YVDZTY,de7feead-76b7-4e23-883e-32e525c37130,public assistance,school meals,75,75,0,female,female,0,white,white,0,journalist,journalist,0,nurse,stockbroker,journalist,state governor,31:52.6
3B837J3LDOWMOU97C6AULLCLNA5RSR,0b4d326c-bfaf-4455-a6ab-1b1cdc060fa5,scientific and medical research,medical vaccine research,45,45,0,male,male,0,latino,white,1,union leader,nurse,1,union leader,nurse,stockbroker,journalist,18:27.8
3FUI0JHJPXYQLB3QB18XVF1TP1233P,ba5639e3-8b99-4eb3-a2d2-c2336e1e90f3,public assistance,surviving children and spouses of deceased workers,25,25,0,female,female,0,asian,asian,0,police officer,nurse,1,lawyer,advertising practitioner,police officer,nurse,35:35.8
37W3JXSD668OSC22A6CPQ683UTJWYG,df8b2009-1590-44a7-ae54-f6e49115aa70,education,school stationeries and supplies,75,45,1,female,female,0,black,asian,1,engineer,university professor,1,advertising practitioner,university professor,congress member,engineer,47:09.3
3Q5C1WP23M1XPNCF2GI7MJKG3BD51H,b8bfc0b9-eeb8-4350-b2d0-a77b7c2b9547,defense,U.S. navy,75,75,0,male,male,0,black,black,0,journalist,journalist,0,police officer,pharmacist,advertising practitioner,journalist,09:27.2
3CN4LGXD5XOCJAJI0066VEPCC2BY4T,ea3c916c-e32f-4530-833b-8808266eea73,debt,national debt,45,45,0,male,male,0,black,latino,1,business executive,business executive,0,nurse,university professor,business executive,police officer,19:27.9
3CN4LGXD5XOCJAJI0066VEPCC2BY4T,cd45e0a5-5913-4405-877a-24300561b6c7,debt,national debt,75,45,1,male,male,0,white,white,0,clergy,clergy,0,pharmacist,stockbroker,police officer,clergy,20:13.8
323Q6SJS8IG0VVQIAHY10IR09S4FHM,d86113ea-60b9-4814-88e2-4b17259f1d65,debt,national debt,45,45,0,female,male,1,white,white,0,business executive,state governor,1,business executive,state governor,pharmacist,clergy,55:53.1
3HSYG7LRBJY2D7J4HDSVTNZXBASKKC,db497a9c-4e15-4ffc-9513-d1196b238da8,education,school text books,25,25,0,female,male,1,asian,asian,0,advertising practitioner,advertising practitioner,0,engineer,journalist,police officer,advertising practitioner,50:21.5
3Y5140Z9DXGCI3QWU2CRCO6JDYDPIB,cbbbea39-bae8-4dda-aab9-aaf3720bdb67,education,school teacher's pay,45,45,0,male,female,1,black,asian,1,union leader,union leader,0,university professor,nurse,business executive,union leader,17:06.2
3YGXWBAF70HZG7ID48OHYNXT9ECC4I,2348f263-987e-47a5-a89e-2c1a39c59627,public assistance,surviving children and spouses of deceased workers,25,25,0,male,male,0,asian,asian,0,clergy,clergy,0,business executive,clergy,state governor,doctor,30:48.9
3CTOC39K37QJ7862GY3AO3UYQ0A7JA,3833f5b7-da5e-4fb0-b1f4-06706fe08718,education,school psychological services,75,45,1,male,male,0,white,white,0,engineer,engineer,0,state governor,clergy,engineer,stockbroker,25:48.7
3JRJSWSMQHLTV9JN0LPTE65QGGME31,9a832d4c-8755-470e-977a-e14a9e35c4c9,debt,national debt,25,45,1,female,female,0,asian,asian,0,stockbroker,stockbroker,0,stockbroker,congress member,doctor,clergy,47:19.6
37ZHEEHM6WM8MU4DDDBN8WD9T7573M,b4715fdf-e665-4bea-8ba3-ab19199cd7b0,education,school computers,25,45,1,male,male,0,white,asian,1,journalist,police officer,1,pharmacist,insurance salesperson,police officer,journalist,25:34.2
3ZPPDN2SLVWFAB83HUQ35J8CGOH9EU,0e489b49-1f61-4beb-8297-2c473b1f1dec,debt,national debt,75,75,0,female,male,1,black,white,1,nurse,state governor,1,state governor,insurance salesperson,nurse,university professor,14:39.7
3OXV7EAXLEQPIUQ8U36V2IDDXS9631,dfa09bf2-b782-4263-baaf-786bcf2cd398,environmental protections,parks construction and maintenance,45,45,0,male,male,0,asian,latino,1,journalist,journalist,0,doctor,police officer,insurance salesperson,journalist,54:33.1
374TNBHA8BVJ8F6GYXDJYHQH80VQYH,f102d015-5f8a-4af8-a82b-8da244612723,environmental protections,parks construction and maintenance,25,45,1,male,male,0,black,white,1,clergy,clergy,0,police officer,clergy,advertising practitioner,pharmacist,47:54.2
3EICBYG644WPJP1Y7FBL4PMCR38CJZ,e86ec1cc-2892-48ab-84e3-dcef1d665a75,defense,defense contractors,75,75,0,female,female,0,black,black,0,business executive,business executive,0,lawyer,business executive,pharmacist,state governor,48:44.6
39L1G8WVWQRUB8PBOXUE7MMWRXU13X,22e998f1-7918-4d0f-a781-340de400852c,public assistance,surviving children and spouses of deceased workers,25,45,1,male,female,1,latino,white,1,university professor,university professor,0,pharmacist,university professor,state governor,stockbroker,16:18.8
38SKSKU7R1XMRIBY2AJKV7XZ794IL3,ed8cd0f9-2f2e-478a-8d43-8f8d7cd7553c,health services,Affordable Care Act,75,45,1,male,female,1,asian,white,1,lawyer,pharmacist,1,lawyer,pharmacist,police officer,business executive,16:22.7
3MTMREQS4VINWU4ZU0Y9NKQWT5JWAH,53945838-f0d2-469b-abb6-0c6d3f6e4086,education,school psychological services,25,25,0,female,female,0,asian,white,1,university professor,nurse,1,union leader,nurse,advertising practitioner,university professor,15:28.3
30LSNF239UVGQWPQS41FGBYQ1SAI2D,f49443bf-1f5a-481e-b66f-72f3c4b4cce3,public assistance,commissions for persons with disabilities,45,45,0,male,male,0,asian,asian,0,police officer,police officer,0,engineer,police officer,clergy,stockbroker,43:19.7
33FOTY3KEMLIO8LUHQ5F0PQQXV71C1,2d88f0e5-e33f-4e84-af71-a8c372f09f27,health services,Medicaid,45,45,0,male,female,1,black,white,1,police officer,police officer,0,doctor,journalist,police officer,business executive,25:42.5
3OLF68YTN91LL8I44BO9JW4WYMGFAT,815dbf9a-02cd-4f33-ac5e-c554265e0c51,environmental protections,"water quality protection in lakes, rivers, and streams",25,25,0,male,male,0,asian,asian,0,state governor,state governor,0,state governor,insurance salesperson,clergy,nurse,47:43.8
33UKMF9319K0J9ZE5VKFV59PC36TTY,8d39bef2-c2a7-40cb-a4d8-0436f388586f,public assistance,veteran's benefits,45,45,0,female,female,0,latino,latino,0,engineer,engineer,0,journalist,stockbroker,engineer,police officer,12:56.2
36U2A8VAG1ZXXC8LLSTM2VE89KBKY7,af37c2f5-217b-4cd1-969a-b536712e39b3,health services,Children's Health Insurance Program (CHIP),45,45,0,male,male,0,white,white,0,stockbroker,doctor,1,stockbroker,university professor,union leader,doctor,42:31.9
34MAJL3QP4NB37MUBFDG5KTZ25C34V,bbff9bb8-161d-4986-9fe4-b6bc9040f1b5,scientific and medical research,public health research,75,75,0,male,male,0,latino,latino,0,union leader,pharmacist,1,university professor,union leader,advertising practitioner,pharmacist,23:51.3
374TNBHA8BVJ8F6GYXDJYHQH82PQYF,58bb4aa0-c973-42b0-822f-d9261336bc96,scientific and medical research,climate change research,25,25,0,female,female,0,latino,asian,1,advertising practitioner,engineer,1,university professor,engineer,congress member,advertising practitioner,48:59.8
33PPUNGG385JP6VL7Y42HE9O85ERZZ,461cb49a-b6e3-4c06-85cf-e7b9b42bfd6b,environmental protections,solar panel farms,25,25,0,female,female,0,black,black,0,lawyer,lawyer,0,police officer,lawyer,pharmacist,advertising practitioner,13:48.6
33PPUNGG385JP6VL7Y42HE9O85ERZZ,249f05db-233f-4da9-a852-5df735c15ebf,scientific and medical research,medical vaccine research,25,45,1,female,female,0,white,white,0,police officer,university professor,1,advertising practitioner,doctor,university professor,police officer,14:12.5
317HQ483I7SCFIEJENZZ8Z1ODPWNI9,07e2dd8f-c95f-4bf8-a2e5-395e16c22d03,scientific and medical research,cybersecurity research,45,25,1,female,female,0,latino,asian,1,police officer,engineer,1,engineer,insurance salesperson,police officer,journalist,30:20.6
3SBEHTYCWN36RHIXLP8APFZVHZRYIH,194ad316-29d1-4983-8394-f992e4b3ab36,public assistance,food stamps,25,45,1,female,female,0,latino,latino,0,doctor,state governor,1,doctor,insurance salesperson,journalist,state governor,48:04.2
3X0H8UUIT1ORWQQTB0K08KK2DDBWS0,0066d07f-3db2-4533-a171-bdbf9a201054,environmental protections,parks construction and maintenance,75,45,1,female,male,1,white,white,0,insurance salesperson,engineer,1,congress member,insurance salesperson,engineer,journalist,19:30.4
3VD82FOHKQO3K0SVNS3QCL3YQMNOCD,641d56f4-f02d-4e91-bf03-5929105609fe,debt,national debt,75,75,0,female,male,1,asian,white,1,business executive,business executive,0,state governor,university professor,business executive,pharmacist,35:43.1
3HL8HNGX4517GP8ZC5A9N1TCQEMF9K,cd94f299-437a-4543-9a44-9e34976ecc1a,debt,national debt,45,45,0,male,male,0,white,white,0,pharmacist,pharmacist,0,stockbroker,lawyer,pharmacist,union leader,32:16.0
30ZX6P7VF8VCL79WAMMFSCDQFKO2JP,6d7f064d-c039-47e9-858b-181760e59341,environmental protections,solar panel farms,45,45,0,male,female,1,asian,white,1,business executive,university professor,1,university professor,business executive,nurse,congress member,40:47.5
3FFJ6VRIL1O9UMMCDHX1XN5B5O50IF,7d2388c3-2bec-4be7-8ff4-3259c9d05d07,environmental protections,wind turbine farms,75,45,1,female,male,1,white,asian,1,advertising practitioner,engineer,1,clergy,advertising practitioner,engineer,union leader,14:43.2
37QW5D2ZRGMG6PUBDX4UU4HGX9M8SJ,1ad71471-87d6-4feb-b1e9-592eb1185ab3,health services,school health services,25,45,1,female,female,0,black,latino,1,clergy,doctor,1,insurance salesperson,clergy,congress member,doctor,49:34.0
34S9DKFK73PY5ITOI5L2UNVC34RYNF,47b1847b-87a9-4e1a-a520-399936214db1,scientific and medical research,medical vaccine research,75,75,0,male,male,0,asian,asian,0,congress member,congress member,0,congress member,engineer,insurance salesperson,clergy,19:09.9
3ZQIG0FLQEG7OI7X5VP5J749DI5WV8,6cd790dc-58cf-48a0-b5de-58120e511998,environmental protections,waste reduction and management,75,75,0,female,female,0,asian,asian,0,business executive,business executive,0,lawyer,business executive,police officer,pharmacist,18:38.0
3COPXFW7XBC3OYGKU5X3P4LW5JMPK4,6aca984d-2695-4be7-93ab-80f12a8ae032,public assistance,retirement benefits,45,45,0,male,male,0,latino,white,1,insurance salesperson,state governor,1,insurance salesperson,lawyer,engineer,state governor,10:17.9
3LEP4MGT3G0T6Y90JJTFQ7LH3AKBD9,cc4fa3c0-f3b8-46be-97e7-c856909af265,scientific and medical research,cancer research,45,45,0,male,male,0,white,white,0,state governor,doctor,1,business executive,doctor,clergy,state governor,19:37.5
3Z4XG4ZF48RO26GA77AHTCY8CIV8XM,83eded70-6f3d-4b76-974d-d46ba177c9d5,environmental protections,wind turbine farms,25,45,1,male,male,0,white,white,0,insurance salesperson,doctor,1,university professor,congress member,doctor,insurance salesperson,26:11.7
39RP059MEHTWASFDWCSI9X8BDPSMBL,3cd619eb-f6d2-4547-99f8-dde1419b892c,debt,national debt,75,45,1,female,female,0,black,latino,1,state governor,university professor,1,insurance salesperson,engineer,university professor,state governor,01:33.3
3TE3O857308TJVS9IRVOU3ZHPPO2RZ,8939d2b2-bfef-4dd3-9bfa-a0e68c9744b8,health services,Affordable Care Act,75,75,0,male,male,0,black,black,0,state governor,nurse,1,state governor,nurse,stockbroker,university professor,44:11.2
3KGTPGBS6XLLZNKQMLQTZEM1UX2U2L,18994eaf-a360-444e-a58d-7249c7430116,scientific and medical research,artificial intelligence research,25,75,1,female,male,1,black,asian,1,congress member,lawyer,1,congress member,engineer,stockbroker,lawyer,44:05.2
3G2UL9A02DE7JDRVWF9LFZPT4UQ673,f02101b9-91f9-461a-aabf-07bb937ba12d,scientific and medical research,climate change research,45,25,1,male,male,0,asian,latino,1,business executive,business executive,0,pharmacist,journalist,business executive,police officer,38:03.4
30BUDKLTXDVW9O6RE4DMT33AUMJ5E8,5613d9e1-cc92-4ef9-980c-6001c3cad109,public assistance,surviving children and spouses of deceased workers,45,45,0,male,female,1,latino,black,1,journalist,business executive,1,nurse,journalist,business executive,police officer,24:48.3
34BBWHLWHAB22CNX6OQM4IEF642WIH,3753bcff-8c47-4926-bc4a-9a4acae16c41,environmental protections,"water quality protection in lakes, rivers, and streams",25,25,0,male,male,0,white,white,0,advertising practitioner,advertising practitioner,0,police officer,advertising practitioner,pharmacist,university professor,44:36.2
3YHH42UU5BFBKNUIYKUEP3X3LFPL0D,f8657fb2-a709-4420-a237-9642fa08a3ca,defense,defense intelligence,45,45,0,male,male,0,white,white,0,police officer,police officer,0,police officer,insurance salesperson,clergy,nurse,20:55.4
3CPLWGV3MOZJ4HLGATTMV62LTEI9NE,aca89b9e-4c39-46cd-920f-6020397250d4,health services,veterans' medical care,75,45,1,female,male,1,latino,white,1,union leader,lawyer,1,lawyer,insurance salesperson,union leader,pharmacist,11:24.5
3ZOTGHDK5IBJRHHRKETQRQ7GCPWOSU,f73bd9aa-d5cf-469d-9fa4-fcc575ac3221,environmental protections,animal habitat protection,25,25,0,male,male,0,white,white,0,union leader,university professor,1,union leader,stockbroker,nurse,university professor,56:47.9
3KB8R4ZV1E7WIIJRL9UNWSOEGTWBGX,01d0c0c6-a22f-4cfc-8fa9-35a7d799d610,defense,U.S. Immigration and Customs Enforcement (ICE),45,45,0,female,female,0,white,black,1,pharmacist,lawyer,1,pharmacist,insurance salesperson,congress member,lawyer,55:17.3
3MMN5BL1WZ4R7XB0HJDCREAZOWY3MR,c217f71c-005e-479f-b32f-f2d2e48d6784,defense,U.S. navy,25,45,1,female,male,1,latino,white,1,congress member,congress member,0,nurse,journalist,congress member,stockbroker,15:55.7
3OF2M9AATGOX22IQHEV5G2NADEJKZ0,540a4389-5d12-4594-9b04-fb673d214e3b,health services,public health activities ,25,45,1,male,male,0,black,latino,1,engineer,state governor,1,business executive,engineer,state governor,clergy,46:39.7
3570Y55XZPJSVQC2V18743MF277YG3,3c11f14b-4fda-441b-b04c-35a8ae060649,scientific and medical research,medical vaccine research,75,75,0,female,female,0,latino,white,1,pharmacist,pharmacist,0,pharmacist,lawyer,state governor,insurance salesperson,01:00.7
32EYX73OY092371B1B5U0MU98JURUZ,1d5f3d33-298d-4b3b-940d-a49c3258199e,public assistance,retirement benefits,45,45,0,male,male,0,black,black,0,lawyer,lawyer,0,pharmacist,congress member,stockbroker,lawyer,20:14.0
3C8HJ7UOP7USSQIT2Q8LVFFE4OBMZG,4038fc19-d193-4d53-a9aa-9f30ac1326ae,environmental protections,air quality protection,45,45,0,male,male,0,black,black,0,journalist,journalist,0,journalist,state governor,stockbroker,doctor,13:44.4
34HJIJKLP5WVFGODVPJMOFLIULRV4Z,bcadf9be-7e19-4869-9b28-438cf8412087,environmental protections,wind turbine farms,45,45,0,female,female,0,black,black,0,police officer,police officer,0,nurse,business executive,journalist,police officer,37:24.3
36TFCYNS44AHVHH3AB4N6PR7F84HX7,520cd91d-93ea-412e-9830-e3822ec0f7fe,education,school tuition support,45,45,0,female,female,0,white,white,0,engineer,engineer,0,engineer,state governor,advertising practitioner,university professor,56:11.5
3UN61F00HWPLISBW0AXMSA2T9C35RH,45c1797f-9bde-4fca-8729-e650efa3fcda,environmental protections,natutal disaster risk reduction,75,25,1,male,male,0,latino,latino,0,advertising practitioner,advertising practitioner,0,nurse,lawyer,congress member,advertising practitioner,09:12.9
3570Y55XZPJSVQC2V18743MF06WGY6,c0108cab-f5f9-4ec9-9386-fe5297999731,defense,local police department,25,25,0,male,male,0,white,white,0,advertising practitioner,congress member,1,advertising practitioner,congress member,doctor,journalist,42:46.2
3JMSRU9HQIUD7IL6KVVZX1X97APVE9,c6af797c-8331-42fd-b51a-5d9bab814edf,environmental protections,natutal disaster risk reduction,75,45,1,male,male,0,asian,asian,0,state governor,state governor,0,engineer,clergy,state governor,insurance salesperson,59:06.0
3VSOLARPKB9C0DS6SA97MS4FOXQ39R,5e3a99b8-3e40-4d3b-9b29-39685f070d21,public assistance,veteran's benefits,45,45,0,male,male,0,latino,latino,0,nurse,state governor,1,nurse,business executive,university professor,state governor,26:35.2
3ATPCQ38J8ARLZZZ91GX8HBC3ANYAF,d04abc00-6b7b-4879-962c-9fc06a2dbff3,defense,U.S. Customs and Border Protection (CBP),75,75,0,male,male,0,asian,asian,0,union leader,union leader,0,journalist,nurse,advertising practitioner,union leader,58:51.9
3S4AW7T80BISJBCJHLHG16NG3704L4,e2e053c4-8f40-4bdd-9b9b-8f8ec549e5be,scientific and medical research,cybersecurity research,75,75,0,male,male,0,black,latino,1,university professor,university professor,0,university professor,police officer,doctor,advertising practitioner,05:43.5
3TS1AR6UQQE326K6X8CP9526X9Y7F8,e49f26ab-4807-4162-b692-67a1b0b257a0,scientific and medical research,climate change research,75,45,1,male,male,0,black,black,0,business executive,business executive,0,business executive,journalist,state governor,pharmacist,13:12.0
3Q5C1WP23M1XPNCF2GI7MJKG5WW154,a0b6095f-a21c-4dad-99cd-1dda767a52c6,public assistance,low-income housing assitance,75,45,1,female,female,0,white,white,0,doctor,doctor,0,doctor,congress member,clergy,stockbroker,22:22.9
38JBBYETQOAED52R0ZUCOBXWTU2E4X,39b79f0b-ed96-4862-9645-dd58c8af20f5,education,school text books,75,45,1,male,male,0,black,black,0,union leader,union leader,0,nurse,business executive,lawyer,union leader,11:30.0
3EG49X351UC1YSXMESDJ9Y2H4MZ6XO,776aab43-dc98-4f9a-912a-2b91b5ab6447,health services,Medicare,45,45,0,male,male,0,white,white,0,pharmacist,pharmacist,0,police officer,lawyer,pharmacist,stockbroker,47:25.4
